Smiles,IDs,IC50 Count,Kd Count,EC50 Count,pIC50 Min,pIC50 Max,pIC50 Mean,pIC50 Median,pKd Min,pKd Max,pKd Mean,pKd Median,pEC50 Min,pEC50 Max,pEC50 Mean,pEC50 Median,Phenotype,Modulator
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCC[C@@H]1c1ccccc1,"51057999, 51057985",2,0,0,7.366531544,8.301029996,7.83378077,7.83378077,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCC[C@@H]1c1ccccc1F,51057983,1,0,0,7.356547324,7.356547324,7.356547324,7.356547324,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCC[C@H]1c1ccccc1,51057986,1,0,0,8.301029996,8.301029996,8.301029996,8.301029996,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCC[C@H]1c1ccccc1Cl,"51057995, 51057982",2,0,0,7.769551079,7.958607315,7.864079197,7.864079197,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCCC1c1ccc(F)cc1,51057996,1,0,0,7.431798276,7.431798276,7.431798276,7.431798276,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCCC1c1cccc(F)c1,51057997,1,0,0,8.045757491,8.045757491,8.045757491,8.045757491,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCCC1c1ccccn1,51057991,1,0,0,7.602059991,7.602059991,7.602059991,7.602059991,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCCC1c1cccnc1,51057990,1,0,0,8.15490196,8.15490196,8.15490196,8.15490196,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1)N1CCCC1c1ccncc1,51057989,1,0,0,7.721246399,7.721246399,7.721246399,7.721246399,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(-c2cccnc2)cc1)N1CCC[C@H]1c1ccccc1F,51057973,1,0,0,8.15490196,8.15490196,8.15490196,8.15490196,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(-c2ccncc2)cc1)N1CCCC1c1ccccc1F,51057972,1,0,0,7.602059991,7.602059991,7.602059991,7.602059991,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc(-c2cncnc2)cc1)N1CCCC1c1ccccc1F,51057971,1,0,0,8,8,8,8,,,,,,,,,Active,Antagonist
O=C(C(Nc1ccccc1F)c1ccc2c(c1)CCO2)N1CCC[C@H]1c1ccccc1F,51057975,1,0,0,7.853871964,7.853871964,7.853871964,7.853871964,,,,,,,,,Active,Antagonist
O=C(C=Cc1ccc(Br)cc1)Nc1ccccc1C(=O)O,"11508468, 11508468",2,0,0,7.200000237,7.229147988,7.214574113,7.214574113,,,,,,,,,Active,Antagonist
O=C(C=Cc1ccc(C(F)(F)F)cc1)Nc1ccccc1C(=O)O,"9884140, 9884140",2,0,0,7.468521083,7.499999679,7.484260381,7.484260381,,,,,,,,,Active,Antagonist
O=C(C=Cc1ccc2c(c1)OCO2)N(Cc1cccs1)c1ccn[nH]1,67516631,0,0,1,,,,,,,,,14.69897,14.69897,14.69897,14.69897,Active,Agonist
O=C(C=Cc1ccccc1Cl)Nc1ccccc1C(=O)O,"11514966, 11514966",2,0,0,7.677780705,7.700000504,7.688890605,7.688890605,,,,,,,,,Active,Antagonist
O=C(c1c(Cl)cccc1Cl)N(Cc1ccccc1)c1ccccn1,884240,0,0,1,,,,,,,,,5.259637311,5.259637311,5.259637311,5.259637311,Inactive,Agonist
O=C(c1ccc(F)cc1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934305,1,0,0,4.698970004,4.698970004,4.698970004,4.698970004,,,,,,,,,Inactive,Antagonist
O=C(c1ccc2ncccc2c1)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1,"51131347, CHEMBL4240425",2,0,0,6.408935393,6.408935393,6.408935393,6.408935393,,,,,,,,,Active,Antagonist
O=C(c1ccc2ncccc2c1)N1CCc2ccccc2C1c1ccc(C(F)(F)F)cc1,145984701,1,0,0,9.408935393,9.408935393,9.408935393,9.408935393,,,,,,,,,Active,Antagonist
O=C(c1cccc(F)c1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934304,1,0,0,4.698970004,4.698970004,4.698970004,4.698970004,,,,,,,,,Inactive,Antagonist
O=C(c1ccccc1F)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934303,1,0,0,6.292429824,6.292429824,6.292429824,6.292429824,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)C1CC1,1060767,1,0,0,6.542118103,6.542118103,6.542118103,6.542118103,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCCCCO1,"137199885, CHEMBL5267628, 51530750",3,0,0,7.494850022,10.49485002,8.494850021,7.494850022,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCCCO1,"137241032, CHEMBL5271998, 51530749",3,0,0,6.777283529,9.777283529,7.777283529,6.777283529,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCCO1,"137199888, 137199888, 137199888, CHEMBL5285661, 51530765, CHEMBL5285661, 51530748, CHEMBL5285661, 51530760",9,0,0,7.769551079,10.92081875,8.82874995,7.920818754,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCCOC1,"137241038, CHEMBL5279250, 51530752",3,0,0,4,7,5,4,,,,,,,,,Inactive,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCOC1,"137241034, CHEMBL5276487, 51530751",3,0,0,5.259637311,8.259637311,6.259637311,5.259637311,,,,,,,,,Inactive,Antagonist
O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCOCC1,"137241031, CHEMBL5284452, 51530753",3,0,0,4.913640169,7.913640169,5.913640169,4.913640169,,,,,,,,,Inactive,Antagonist
O=C(c1sc(-c2ccccc2O)nc1O)N1CCCCO1,"137241040, CHEMBL5279560, 51530757",3,0,0,7.091514981,10.09151498,8.091514981,7.091514981,,,,,,,,,Active,Antagonist
O=C(c1sc(-c2ccccc2O)nc1O)N1CCCO1,"137199889, 137199889, 137199889, CHEMBL5286892, 51530761, CHEMBL5286892, 51530766, CHEMBL5286892, 51530756",9,0,0,7.958607315,11.34678749,9.188344037,8.346787486,,,,,,,,,Active,Antagonist
O=C(Cc1ccc(F)cc1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934314,1,0,0,6.050609993,6.050609993,6.050609993,6.050609993,,,,,,,,,Active,Antagonist
O=C(CCc1ccc2c(c1)OCO2)N(c1ccccc1)c1ccccc1,884234,0,0,1,,,,,,,,,5.167491087,5.167491087,5.167491087,5.167491087,Inactive,Agonist
O=C(CCc1cccc([N+](=O)[O-])c1)Nc1cccc(I)c1,50333179,1,0,0,6.366531544,6.366531544,6.366531544,6.366531544,,,,,,,,,Active,Antagonist
O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)c1ccccc1,51135394,1,0,0,5.795880017,5.795880017,5.795880017,5.795880017,,,,,,,,,Inactive,Antagonist
O=C(COc1ccc2c(c1)CCC2)N(Cc1cccs1)c1ccn[nH]1,"CHEMBL4064391, 50889689, 67517163",0,0,3,,,,,,,,,12,15,13,12,Active,Agonist
O=C(COc1ccc2c(c1)OCO2)N(c1ccccc1)C1CCCCC1,884235,0,0,1,,,,,,,,,6,6,6,6,Active,Agonist
O=C(COc1ccc2c(c1)OCO2)N(Cc1cccs1)c1ccn[nH]1,"CHEMBL4097005, 50889688, 67516951",0,0,3,,,,,,,,,9.22184875,12.22184875,10.22184875,9.22184875,Active,Agonist
O=C(COc1ccccc1)N(c1nccs1)C1CCCCC1,884237,0,0,1,,,,,,,,,5.522878745,5.522878745,5.522878745,5.522878745,Inactive,Agonist
O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ccccc1C(F)(F)F)c1ccc2cccnc2c1,"51131369, CHEMBL4237383",2,0,0,6.962573502,6.962573502,6.962573502,6.962573502,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131337, CHEMBL4246904",2,0,0,7.721246399,7.721246399,7.721246399,7.721246399,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccccc1,"51131368, CHEMBL4247395",2,0,0,7.568636236,7.568636236,7.568636236,7.568636236,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1F)c1ccc(=O)[nH]c1,"51131382, CHEMBL4237618, 51131327",3,0,0,8.15490196,8.301029996,8.252320651,8.301029996,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1cnccc1C(F)(F)F)c1ccc2cccnc2c1,"51131370, CHEMBL4245344",2,0,0,6.507239611,6.507239611,6.507239611,6.507239611,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc(=O)[nH]c1,"51131367, CHEMBL4251427, 51131328",3,0,0,7.920818754,8.22184875,8.121505418,8.22184875,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc(O)cc1,"CHEMBL4247840, 51131335, 51131362",3,0,0,7.677780705,8.096910013,7.957200244,8.096910013,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131377, CHEMBL4245257, 51131333",3,0,0,7.468521083,7.744727495,7.652658691,7.744727495,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2ncccc2c1,"51131339, CHEMBL4248426",2,0,0,7.698970004,7.698970004,7.698970004,7.698970004,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1cccnc1,"51131392, CHEMBL4249999",2,0,0,7.455931956,7.455931956,7.455931956,7.455931956,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1F)c1ccc(=O)[nH]c1,"51131365, CHEMBL4248077, 51131349",3,0,0,7.677780705,8,7.892593568,8,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131338, CHEMBL4247089",2,0,0,6.88941029,6.88941029,6.88941029,6.88941029,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(OC(F)(F)F)c(F)c1)c1ncccc1F)c1ccc(=O)[nH]c1,"51131320, CHEMBL4243837, 51131384",3,0,0,7.920818754,8.045757491,8.004111245,8.045757491,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccc(OC(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131374, CHEMBL4242867",2,0,0,7.657577319,7.657577319,7.657577319,7.657577319,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1cccc(C(F)(F)F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131373, CHEMBL4242403",2,0,0,6.804100348,6.804100348,6.804100348,6.804100348,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccccc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131376, CHEMBL4246078",2,0,0,6.410050399,6.410050399,6.410050399,6.410050399,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1ccccn1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131371, CHEMBL4248352",2,0,0,5,5,5,5,,,,,,,,,Inactive,Antagonist
O=C(N[C@@H](c1cnc2ccccc2c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131372, CHEMBL4246304",2,0,0,7.124938737,7.124938737,7.124938737,7.124938737,,,,,,,,,Active,Antagonist
O=C(N[C@@H](c1nccs1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131336, CHEMBL4238340",2,0,0,5,5,5,5,,,,,,,,,Inactive,Antagonist
O=C(N[C@@H](Cc1ccccc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,"51131321, CHEMBL4246499",2,0,0,5.943095149,5.943095149,5.943095149,5.943095149,,,,,,,,,Inactive,Antagonist
O=C(N[C@]1(c2ccc(OC(F)(F)F)cc2)CCOc2cccnc21)c1ccc2[nH]cnc2c1,"51525190, CHEMBL5286610",2,0,0,8.397940009,8.397940009,8.397940009,8.397940009,,,,,,,,,Active,Antagonist
O=C(N[C@H](c1ncccc1C(F)(F)F)C1CCCCC1)c1ccc2cccnc2c1,"51131391, CHEMBL4245270",2,0,0,6.521433504,6.521433504,6.521433504,6.521433504,,,,,,,,,Active,Antagonist
O=C(N1CCOCC1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934308,1,0,0,4.698970004,4.698970004,4.698970004,4.698970004,,,,,,,,,Inactive,Antagonist
O=C(NC(c1ccc(C(F)(F)F)c(F)c1)c1ccccc1C(F)(F)F)c1ccc2cccnc2c1,145984933,1,0,0,9.962573502,9.962573502,9.962573502,9.962573502,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,89310481,1,0,0,10.7212464,10.7212464,10.7212464,10.7212464,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccccc1,71502347,1,0,0,10.56863624,10.56863624,10.56863624,10.56863624,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)c(F)c1)c1ncccc1F)c1ccc(=O)[nH]c1,71144092,1,0,0,11.30103,11.30103,11.30103,11.30103,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1cnccc1C(F)(F)F)c1ccc2cccnc2c1,145985765,1,0,0,9.507239611,9.507239611,9.507239611,9.507239611,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc(=O)[nH]c1,71502345,1,0,0,11.22184875,11.22184875,11.22184875,11.22184875,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc(O)cc1,89642036,1,0,0,11.09691001,11.09691001,11.09691001,11.09691001,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,86687972,1,0,0,10.74472749,10.74472749,10.74472749,10.74472749,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2ncccc2c1,89310807,1,0,0,10.69897,10.69897,10.69897,10.69897,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1cccnc1,89310614,1,0,0,10.45593196,10.45593196,10.45593196,10.45593196,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(C(F)(F)F)cc1)c1ncccc1F)c1ccc(=O)[nH]c1,71144348,1,0,0,11,11,11,11,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,71144663,1,0,0,9.88941029,9.88941029,9.88941029,9.88941029,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(OC(F)(F)F)c(F)c1)c1ncccc1F)c1ccc(=O)[nH]c1,71144083,1,0,0,11.04575749,11.04575749,11.04575749,11.04575749,,,,,,,,,Active,Antagonist
O=C(NC(c1ccc(OC(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,89310581,1,0,0,10.65757732,10.65757732,10.65757732,10.65757732,,,,,,,,,Active,Antagonist
O=C(NC(c1cccc(C(F)(F)F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,71502460,1,0,0,9.804100348,9.804100348,9.804100348,9.804100348,,,,,,,,,Active,Antagonist
O=C(NC(c1ccccc1)C(F)(F)F)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1,"50086645, CHEMBL3235971, 50086616",3,0,0,6.774690718,6.812479279,6.799883092,6.812479279,,,,,,,,,Active,Antagonist
O=C(NC(c1ccccc1)C(F)(F)F)N1CCc2ccccc2C1c1ccc(C(F)(F)F)cc1,90655360,1,0,0,9.812479279,9.812479279,9.812479279,9.812479279,,,,,,,,,Active,Antagonist
O=C(NC(c1ccccc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,71144058,1,0,0,9.410050399,9.410050399,9.410050399,9.410050399,,,,,,,,,Active,Antagonist
O=C(NC(c1ccccn1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,145983127,1,0,0,8,8,8,8,,,,,,,,,Active,Antagonist
O=C(NC(c1cnc2ccccc2c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,71144244,1,0,0,10.12493874,10.12493874,10.12493874,10.12493874,,,,,,,,,Active,Antagonist
O=C(NC(c1ncccc1C(F)(F)F)C1CCCCC1)c1ccc2cccnc2c1,145985281,1,0,0,9.521433504,9.521433504,9.521433504,9.521433504,,,,,,,,,Active,Antagonist
O=C(NC(c1nccs1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,145982978,1,0,0,8,8,8,8,,,,,,,,,Active,Antagonist
O=C(NC(Cc1ccccc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,145986002,1,0,0,8.943095149,8.943095149,8.943095149,8.943095149,,,,,,,,,Active,Antagonist
O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,CHEMBL4208555,1,0,0,5.522878745,5.522878745,5.522878745,5.522878745,,,,,,,,,Inactive,Antagonist
O=C(NC1(c2ccc(OC(F)(F)F)cc2)CCOc2cccnc21)c1ccc2nc[nH]c2c1,90039813,1,0,0,11.39794001,11.39794001,11.39794001,11.39794001,,,,,,,,,Active,Antagonist
O=C(NC1(c2ccccc2)CC1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2cc(Br)ccc12,"53464483, 50689749, CHEMBL4073922",3,0,0,4.602059991,7.602059991,5.602059991,4.602059991,,,,,,,,,Inactive,Antagonist
O=C(NC1CC1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934307,1,0,0,5.91721463,5.91721463,5.91721463,5.91721463,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(Br)c1O2,"46917814, CHEMBL2443074, 51081566",3,0,0,7.346787486,10.35163999,8.350022488,7.351639989,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(Cl)c1O2,"46917811, CHEMBL2443073, 51081567",3,0,0,7.180456064,10.18111459,8.18089508,7.181114585,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(F)c1O2,"46917815, 51081568, CHEMBL2443072",3,0,0,7.045275209,10.04527521,8.04543597,7.045757491,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cc(F)cc(Cl)c3O2)CC1,"46917657, 51081577, CHEMBL2443064",3,0,0,6.339893778,9.339893778,7.339957119,6.3400838,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cc(F)ccc3O2)CC1,"72205121, CHEMBL2443082, 51081585",3,0,0,6.175874166,9.175939283,7.175917577,6.175939283,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cccc(Br)c3O2)CC1,"46894128, CHEMBL2443085, 51081582",3,0,0,7.721246399,10.7235382,8.722774265,7.723538196,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cccc(Cl)c3O2)CC1,"46917506, CHEMBL2443084, 51081583",3,0,0,7.30980392,10.31425826,8.31277348,7.314258261,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cccc(F)c3O2)CC1,"72205303, 51081584, CHEMBL2443083",3,0,0,7.01188716,10.01188716,8.012334195,7.013228266,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3ccccc3O2)CC1,"72205120, CHEMBL2443081, 51081586",3,0,0,6.55129368,9.551757587,7.551602951,6.551757587,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(C(F)(F)F)cc1Cl)N1CCC2(CCc3cccc(Cl)c3O2)CC1,"46917583, CHEMBL2443089, 51081578",3,0,0,6.749579998,9.750068243,7.749905495,6.750068243,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(Cl)cc1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934310,1,0,0,5.787812396,5.787812396,5.787812396,5.787812396,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CC(F)(F)c2ccccc2C1c1ccc(C(F)(F)F)cc1,"59536254, 50086647, CHEMBL3235972, 50086618",4,0,0,6.261219442,9.48945499,7.182396103,6.48945499,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1Cc2ccccc2C1c1ccc(C(F)(F)F)cc1,50934328,1,0,0,6.468521083,6.468521083,6.468521083,6.468521083,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2c(F)cccc2C1c1ccc(C(F)(F)F)cc1,50934322,1,0,0,7,7,7,7,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cc(F)ccc2C1c1ccc(C(F)(F)F)cc1,50934323,1,0,0,6.519993057,6.519993057,6.519993057,6.519993057,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccc(F)cc2C1c1ccc(C(F)(F)F)cc1,50934324,1,0,0,6.721246399,6.721246399,6.721246399,6.721246399,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cccc(F)c2C1c1ccc(C(F)(F)F)cc1,50934325,1,0,0,6.102372909,6.102372909,6.102372909,6.102372909,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@@H]1c1ccc(C(F)(F)F)cc1,50934330,1,0,0,4.698970004,4.698970004,4.698970004,4.698970004,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1,"50086642, CHEMBL2032210, 50934329, 50086660",4,0,0,7.244125144,7.443697499,7.345833029,7.347754736,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccccc2C1c1ccc(C(F)(F)F)cc1,"56964352, 50934321",2,0,0,7.27572413,10.4436975,8.859710815,8.859710815,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cccnc2[C@H]1c1ccc(C(F)(F)F)cc1,"50086651, CHEMBL3235976, 50086622",3,0,0,7.431798276,7.853871964,7.713180735,7.853871964,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cccnc2C1c1ccc(C(F)(F)F)cc1,25234679,1,0,0,10.85387196,10.85387196,10.85387196,10.85387196,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccncc2C1c1ccc(C(F)(F)F)cc1,"25234835, 50086650, CHEMBL3235975, 50086621",4,0,0,6.241088108,9.334419009,7.061086284,6.334419009,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccoc2C1c1ccc(C(F)(F)F)cc1,50934283,1,0,0,6.638272164,6.638272164,6.638272164,6.638272164,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ccsc2C1c1ccc(C(F)(F)F)cc1,50934315,1,0,0,6.823908741,6.823908741,6.823908741,6.823908741,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cnccc2C1c1ccc(C(F)(F)F)cc1,"25234755, 50086620, 50086649, CHEMBL3235974",4,0,0,5.898940645,8.898940645,6.658372144,5.917803643,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2cncnc2C1c1ccc(C(F)(F)F)cc1,"25234909, 50086652, CHEMBL3235977, 50086623",4,0,0,5.932557157,9.104577454,6.81157238,6.104577454,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2nc[nH]c2C1c1ccc(C(F)(F)F)cc1,50934319,1,0,0,5.844663963,5.844663963,5.844663963,5.844663963,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ncccc2[C@H]1c1ccc(C(F)(F)F)cc1,"50086648, CHEMBL3235973, 50086619",3,0,0,6.272458743,6.407823243,6.362701743,6.407823243,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2ncccc2C1c1ccc(C(F)(F)F)cc1,25207770,1,0,0,9.407823243,9.407823243,9.407823243,9.407823243,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2nccnc2[C@H]1c1ccc(C(F)(F)F)cc1,"50086653, CHEMBL3235978, 50086624",3,0,0,6.455931956,6.698970004,6.617957321,6.698970004,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2nccnc2C1c1ccc(C(F)(F)F)cc1,25234753,1,0,0,9.698970004,9.698970004,9.698970004,9.698970004,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2occc2C1c1ccc(C(F)(F)F)cc1,50934316,1,0,0,6.585026652,6.585026652,6.585026652,6.585026652,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,50934313,1,0,0,6.468521083,6.468521083,6.468521083,6.468521083,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCc2scnc2C1c1ccc(C(F)(F)F)cc1,50934318,1,0,0,7.031517051,7.031517051,7.031517051,7.031517051,,,,,,,,,Active,Antagonist
O=C(Nc1ccc(F)cc1)N1CCCc2ccccc2C1c1ccc(C(F)(F)F)cc1,50934327,1,0,0,4.698970004,4.698970004,4.698970004,4.698970004,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CCCCC1c1ccc(C(F)(F)F)cc1,50934326,1,0,0,5.57446578,5.57446578,5.57446578,5.57446578,,,,,,,,,Inactive,Antagonist
O=C(Nc1ccc(F)cc1)N1CCn2cccc2C1c1ccc(C(F)(F)F)cc1,50934317,1,0,0,6.744727495,6.744727495,6.744727495,6.744727495,,,,,,,,,Active,Antagonist
